YEAR,PSTATABB,FIPSST,STGENACL,STGENAOL,STGENAGS,STGENANC,STGENAHY,STGENABM,STGENAWI,STGENASO,STGENAGT,NRETotal,RETotal
2009,WY,56,"41,954,266.40","50,180.80","488,013.90",0,"966,572.00",0,"2,226,204.60",0,0,42492461.1,3192776.6
2010,AK,2,"620,443.30","936,512.00","3,750,023.70",0,"1,421,288.00","6,304.40","12,607.00",0,0,5306979,1440199.4
2010,AL,1,"63,050,410.60","199,853.60","39,235,017.10","37,940,821.00","8,704,254.00","2,740,666.80",0,0,0,102485281.3,49385741.8
2010,AR,5,"28,152,445.10","45,179.40","12,468,098.60","15,022,678.00","3,658,441.00","1,619,318.70",0,0,0,40665723.1,20300437.7
2010,AZ,4,"43,643,806.90","66,434.30","29,675,942.00","31,199,935.00","6,831,190.00","182,979.40","134,916.00","15,553.00",0,73386183.2,38364573.4
2010,CA,6,"2,100,221.30","2,437,889.50","107,677,690.90","32,200,757.00","33,259,605.00","6,030,188.30","6,078,632.00","756,224.00","12,600,098.00",112215801.7,90925504.3
2010,CO,8,"34,559,290.00","17,482.20","11,101,811.80",0,"1,457,471.60","60,183.70","3,451,851.00","41,274.20",0,45678584,5010780.5
2010,CT,9,"2,604,398.90","408,931.50","11,729,608.10","16,750,304.00","400,159.30","697,837.10",0,0,0,14742938.5,17848300.4
2010,DC,11,0,"199,858.00",0,0,0,0,0,0,0,199858,0
2010,DE,10,"2,568,370.00","56,094.70","2,864,982.90",0,0,"135,641.40","2,556.00",0,0,5489447.6,138197.4
2010,FL,12,"59,897,433.10","9,139,758.70","128,796,346.60","23,935,921.60","177,474.00","4,314,108.30",0,"80,440.00",0,197833538.4,28507943.9
2010,GA,13,"73,298,041.50","640,563.30","23,884,457.30","33,512,033.00","3,043,748.00","3,182,319.80",0,0,0,97823062.1,39738100.8
2010,HI,15,"1,545,513.40","8,109,251.80",0,0,"70,423.00","273,201.60","261,120.00","1,770.00","200,595.00",9654765.2,807109.6
2010,IA,19,"41,282,937.30","154,297.30","1,312,170.20","4,450,640.00","948,168.00","174,370.50","9,168,252.00",0,0,42749404.8,14741430.5
2010,ID,16,"88,277.90",74,"1,689,232.40",0,"9,154,243.90","501,423.00","440,746.00",0,"71,841.00",1777584.3,10168253.9
2010,IL,17,"93,611,365.00","207,708.10","5,724,941.80","96,189,587.00","118,543.00","670,380.10","4,453,634.00","14,145.00",0,99544014.9,101446289.1
2010,IN,18,"112,375,760.70","452,943.60","6,474,986.40",0,"453,712.00","310,306.70","2,929,861.80",0,0,119303690.7,3693880.5
2010,KS,20,"32,505,053.10","103,107.90","2,287,322.60","9,555,712.00","13,214.00","54,286.00","3,405,064.60",0,0,34895483.6,13028276.6
2010,KY,21,"91,053,858.50","2,284,852.40","1,866,380.50",0,"2,580,246.00","439,874.70",0,0,0,95205091.4,3020120.7
2010,LA,22,"23,923,748.90","3,280,843.50","52,181,830.60","18,639,347.00","1,108,794.00","2,467,776.40",0,0,0,79386423,22215917.4
2010,MA,25,"8,305,890.40","295,736.30","25,771,660.40","5,917,813.00","659,269.80","1,192,938.70","18,514.50",824.3,0,34373287.1,7789360.3
2010,MD,24,"23,668,205.30","322,437.90","2,896,978.50","13,993,948.00","1,667,396.00","551,850.20","1,494.00",0,0,26887621.7,16214688.2
2010,ME,23,"87,193.20","272,300.20","8,373,605.70",0,"3,810,381.30","3,640,334.20","499,198.00",0,0,8733099.1,7949913.5
2010,MI,26,"65,604,374.30","382,028.30","12,249,261.50","29,624,580.00","227,994.00","2,461,832.70","360,340.00",0,0,78235664.1,32674746.7
2010,MN,27,"28,082,549.80","31,086.80","4,340,847.10","13,478,046.00","840,409.80","1,832,651.80","4,759,113.40",0,0,32454483.7,20910221
2010,MO,29,"75,047,228.60","125,883.70","4,696,441.20","8,996,033.00","2,427,033.00","62,107.20","925,490.00",0,0,79869553.5,12410663.2
2010,MS,28,"13,628,997.00","81,499.50","29,619,347.90","9,643,241.00",0,"1,504,264.90",0,0,0,43329844.4,11147505.9
2010,MT,30,"18,600,634.20","410,400.80","90,442.20",0,"9,414,662.00",0,"930,233.30",0,0,19101477.2,10344895.3
2010,NC,37,"71,951,213.60","292,956.30","8,800,683.00","40,739,529.00","5,155,229.00","2,071,801.70",0,"11,340.10",0,81044852.9,47977899.8
2010,ND,38,"28,462,040.40","73,755.80","16,352.60",0,"2,042,118.00","12,387.00","4,065,893.00",0,0,28552148.8,6120398
2010,NE,31,"23,362,775.90","30,848.90","375,035.30","11,054,337.00","1,313,856.00","71,508.10","421,645.00",0,0,23768660.1,12861346.1
2010,NH,33,"3,082,642.70","71,681.10","5,364,836.10","10,910,055.00","1,477,583.00","1,152,262.80","75,688.00",0,0,8519159.9,13615588.8
2010,NJ,34,"6,417,891.00","433,994.30","24,902,305.00","32,771,305.00","-175,653.00","783,103.30","12,653.00","21,083.80",0,31754190.3,33412492.1
2010,NM,35,"25,617,789.10","46,182.90","8,558,475.40",0,"217,010.00","13,679.60","1,832,182.00","8,930.00",0,34222447.4,2071801.6
2010,NV,32,"6,997,302.50","11,158.30","23,688,192.10",0,"2,157,296.00",0,0,"216,916.80","2,069,730.00",30696652.9,4443942.8
2010,NY,36,"13,582,766.00","2,004,966.10","48,915,545.10","41,869,535.00","24,942,433.00","2,158,004.50","2,544,991.00",0,0,64503277.2,71514963.5
2010,OH,39,"117,828,009.00","1,442,356.90","7,128,428.60","15,804,803.00","429,024.00","674,665.30","12,576.00","10,923.00",0,126398794.5,16931991.3
2010,OK,40,"31,475,137.10","18,088.90","34,009,154.10",0,"2,655,870.00","351,872.30","3,808,083.20",0,0,65502380.1,6815825.5
2010,OR,41,"4,126,435.00","3,420.50","15,651,175.70",0,"30,542,260.00","842,458.00","3,920,006.80",0,0,19781031.2,35304724.8
2010,PA,42,"110,369,292.10","671,122.70","33,718,241.90","77,828,348.00","1,624,422.00","2,382,995.40","1,854,031.70","7,559.50",0,144758656.7,83697356.6
2010,RI,44,0,"11,658.60","7,583,281.40",0,"3,706.00","136,949.00","3,124.00",0,0,7594940,143779
2010,SC,45,"37,671,117.90","190,727.20","10,927,237.50","51,988,079.00","1,441,743.00","1,873,063.80",0,0,0,48789082.6,55302885.8
2010,SD,46,"3,298,255.50","6,124.20","134,705.80",0,"5,238,801.00",0,"1,371,749.60",0,0,3439085.5,6610550.6
2010,TN,47,"43,670,195.90","216,903.20","2,290,320.80","27,739,221.00","7,017,643.00","946,979.60","40,570.00",0,0,46177419.9,35744413.6
2010,TX,48,"150,172,832.00","3,140,850.40","186,296,048.80","41,335,248.00","1,261,832.20","1,445,210.40","26,126,312.00","8,208.00",0,339609731.2,70176810.6
2010,UT,49,"34,057,265.00","86,576.60","6,455,395.90",0,"695,511.80","56,025.70","447,680.00",0,"276,949.10",40599237.5,1476166.6
2010,VA,51,"25,459,220.80","1,292,860.70","16,999,125.10","26,571,899.00","9,579.90","2,191,109.80",0,0,0,43751206.6,28772588.7
2010,VT,50,0,"4,508.70","3,782.70","4,782,473.00","1,346,887.00","468,446.60","13,892.00",0,0,8291.4,6611698.6
2010,WA,53,"8,526,932.50","324,494.70","10,233,735.40","9,241,133.00","68,341,711.20","1,867,615.20","4,675,440.00",0,0,19085162.6,84125899.4
2010,WI,55,"40,168,732.80","718,301.60","5,496,832.10","13,280,939.00","2,111,852.30","1,384,638.20","1,088,464.00",0,0,46383866.5,17865893.5
2010,WV,54,"78,147,563.00","154,557.20","139,601.30",0,"1,367,361.00",0,"939,172.00",0,0,78441721.5,2306533
2010,WY,56,"42,986,523.40","66,649.60","458,983.30",0,"1,023,887.00",0,"3,246,793.00",0,0,43512156.3,4270680
2012,AK,2,"684,959.20","1,037,761.60","3,608,695.40",0,"1,575,045.00","2,565.40","19,268.00",0,0,5331416.2,1596878.4
2012,AL,1,"45,606,920.00","109,583.20","55,705,000.40","40,841,212.00","7,435,223.00","3,229,612.10",0,0,0,101421503.6,51506047.1
2012,AR,5,"28,430,929.80","32,559.60","17,117,412.90","15,493,131.00","2,240,882.00","1,660,370.10",0,0,0,45580902.3,19394383.1
2012,AZ,4,"40,115,665.70","41,911.90","30,295,010.50","31,933,916.00","6,796,379.00","235,028.30","249,411.00","946,791.00",0,70452588.1,40161525.3
2012,CA,6,"1,258,252.60","1,692,979.80","119,645,391.90","18,507,408.00","27,409,558.00","6,273,300.00","9,685,429.00","1,360,235.00","12,518,999.00",122596624.3,75754929
2012,CO,8,"34,521,019.90","11,045.20","10,524,445.00",0,"1,252,741.00","57,989.50","5,961,967.00","163,335.00",0,45056510.1,7436032.5
2012,CT,9,"95,875.40","107,534.80","16,538,171.20","17,077,887.00","314,857.00","687,881.40",0,0,0,16741581.4,18080625.4
2012,DC,11,0,"9,399.00","62,387.80",0,0,0,0,0,0,71786.8,0
2012,DE,10,"1,422,702.50","265,342.90","6,814,727.20",0,0,"104,853.60","3,638.00","22,559.00",0,8502772.6,131050.6
2012,FL,12,"44,286,391.40","1,375,873.00","149,699,641.30","17,869,935.00","150,511.00","4,379,283.60",0,"193,616.00",0,195361905.7,22593345.6
2012,GA,13,"40,715,049.10","380,432.00","42,278,366.10","33,941,634.00","1,398,416.00","3,247,636.60",0,"1,547.00",0,83373847.2,38589233.6
2012,HI,15,"1,537,340.30","7,529,796.70",0,0,"114,581.00","286,075.30","378,234.00","4,608.00","260,997.00",9067137,1044495.3
2012,IA,19,"35,331,351.50","106,557.10","1,940,885.60","4,346,995.00","766,191.00","138,152.10","13,959,232.00",0,0,37378794.2,19210570.1
2012,ID,16,"76,737.20",19,"1,898,167.30",0,"10,940,404.70","549,267.20","1,890,559.00",0,"74,676.00",1974923.5,13454906.9
2012,IL,17,"80,826,777.60","200,451.70","11,188,974.90","96,401,309.00","111,208.00","615,193.20","7,683,448.00","30,657.00",0,92216204.2,104841815.2
2012,IN,18,"92,644,360.40","1,279,938.40","14,470,905.10",0,"433,505.00","336,797.70","3,210,104.00",2,0,108395203.9,3980408.7
2012,KS,20,"27,982,531.30","34,371.40","2,859,811.90","8,284,924.00","10,399.00","57,347.00","5,057,240.00",0,0,30876714.6,13409910
2012,KY,21,"82,760,807.70","1,536,523.60","2,957,384.20",0,"2,361,782.00","332,879.50",0,0,0,87254715.5,2694661.5
2012,LA,22,"21,421,868.90","3,029,847.60","58,518,650.10","15,659,132.00","679,944.00","2,430,042.20",0,0,0,82970366.6,18769118.2
2012,MA,25,"2,136,922.10","174,493.60","24,672,380.70","5,859,540.00","604,937.10","1,754,561.50","89,673.40","29,614.20",0,26983796.4,8338326.2
2012,MD,24,"16,184,773.00","137,304.90","4,944,894.70","13,579,266.00","1,656,539.00","564,278.10","321,687.00","21,077.00",0,21266972.6,16142847.1
2012,ME,23,"45,257.70","83,765.30","6,043,695.30",0,"3,732,604.30","3,218,272.30","878,457.00",0,0,6172718.3,7829333.6
2012,MI,26,"53,136,431.60","325,142.80","21,748,357.90","28,019,714.00","441,574.00","2,660,164.60","1,131,688.00",0,0,75209932.3,32253140.6
2012,MN,27,"22,722,774.40","29,593.50","7,088,204.80","11,943,790.00","561,021.50","1,847,874.60","7,615,408.00",0,0,29840572.7,21968094.1
2012,MO,29,"72,775,009.30","67,182.80","6,177,744.50","10,718,329.00","747,713.00","53,800.90","1,244,778.00",0,0,79019936.6,12764620.9
2012,MS,28,"7,211,973.00","17,082.40","38,549,893.00","7,296,134.00",0,"1,509,189.90",0,0,0,45778948.4,8805323.9
2012,MT,30,"13,987,391.60","466,986.30","463,998.30",0,"11,283,465.00",0,"1,251,985.90",0,0,14918376.2,12535450.9
2012,NC,37,"50,932,179.90","178,260.80","19,302,008.10","39,385,592.00","4,045,467.00","2,564,428.60",0,"111,425.00",0,70412448.8,46106912.6
2012,ND,38,"28,214,364.20","68,044.90","21,696.70",0,"2,477,230.00","5,543.00","5,274,509.00",0,0,28304105.8,7757282
2012,NE,31,"25,019,215.60","22,582.70","770,100.40","5,801,578.00","1,257,054.00","63,132.20","1,267,152.00",0,0,25811898.7,8388916.2
2012,NH,33,"1,267,717.20","21,649.90","7,049,703.70","8,189,181.00","1,289,386.00","1,174,859.50","208,699.00",0,0,8339070.8,10862125.5
2012,NJ,34,"1,897,474.90","320,377.20","28,284,904.50","33,110,224.00","-155,421.00","983,045.90","11,568.00","273,482.20",0,30502756.6,34222899.1
2012,NM,35,"24,994,048.80","46,148.90","8,799,041.30",0,"222,819.00","14,266.30","2,225,788.00","333,797.00",0,33839239,2796670.3
2012,NV,32,"4,079,431.70","18,874.70","25,646,658.30",0,"2,440,415.00","18,961.00","128,788.00","451,295.00","2,339,097.00",29744964.7,5378556
2012,NY,36,"4,551,039.10","580,248.10","59,462,256.10","40,774,560.00","24,150,828.00","2,179,706.90","2,974,614.70","52,713.00",0,64593543.3,70132422.6
2012,OH,39,"85,588,636.40","1,281,953.10","22,664,563.60","17,086,998.00","414,161.00","716,500.20","985,485.00","32,324.00",0,109535153.1,19235468.2
2012,OK,40,"29,301,757.50","10,693.50","39,022,848.60",0,"1,028,804.00","363,487.80","8,020,367.00",0,0,68335299.6,9412658.8
2012,OR,41,"2,634,334.50","5,925.00","11,624,679.20",0,"39,407,149.00","841,357.00","6,035,761.00","6,412.00","16,241.00",14264938.7,46306920
2012,PA,42,"87,148,205.00","360,589.30","53,063,084.10","75,174,408.00","1,798,553.00","2,327,352.50","2,128,658.00","28,863.00",0,140571878.4,81457834.5
2012,RI,44,0,"17,874.20","8,185,000.60",0,"4,266.00","100,515.00","1,380.00",0,0,8202874.8,106161
2012,SC,45,"28,396,145.20","108,399.00","14,331,878.90","51,145,302.00","524,239.00","2,143,472.60",0,0,0,42836423.1,53813013.6
2012,SD,46,"2,918,755.90","5,718.30","214,100.70",0,"5,964,481.00",0,"2,914,666.00",0,0,3138574.9,8879147
2012,TN,47,"35,419,309.10","144,479.80","8,075,159.50","25,102,101.00","7,806,577.00","776,782.60","47,492.00",0,0,43638948.4,33732952.6
2012,TX,48,"138,192,432.80","3,814,854.20","213,901,281.80","38,441,017.00","584,474.40","1,684,258.90","31,994,944.00","118,265.00",0,355908568.8,72822959.3
2012,UT,49,"30,799,120.50","43,717.90","6,577,064.00",0,"747,786.00","59,716.30","703,911.00","1,619.00","334,638.00",37419902.4,1847670.3
2012,VA,51,"14,180,795.20","363,967.50","25,037,749.00","28,723,390.00","-321,800.00","2,372,689.10",0,0,0,39582511.7,30774279.1
2012,VT,50,0,"3,419.80","2,538.80","4,989,338.00","1,109,205.00","353,207.50","106,897.00","3,515.00",0,5958.6,6562162.5
2012,WA,53,"3,762,956.90","432,049.30","5,437,592.50","9,333,709.00","89,507,906.00","1,616,174.00","6,598,716.00",794,0,9632598.7,107057299
2012,WI,55,"32,758,435.10","317,567.70","11,542,006.70","14,299,595.00","1,522,235.00","1,668,526.80","1,557,578.00",0,0,44618009.5,19047934.8
2012,WV,54,"70,267,428.10","143,448.40","242,894.20",0,"1,431,440.00","10,539.00","1,286,024.00",0,0,70653770.7,2728003
2012,WY,56,"43,411,766.00","62,641.60","512,914.80",0,"893,470.00",0,"4,369,107.00",0,0,43987322.4,5262577
2014,AK,2,"558,292","445,621","3,288,022",0,"1,538,738","62,512","151,957",0,0,4291935,1753207
2014,AL,1,"47,289,237","97,974","48,262,938","41,243,689","9,466,872","2,706,848",0,0,0,95650149,53417409
2014,AR,5,"33,220,755","29,274","9,613,708","14,478,259","2,706,846","1,530,217",0,0,0,42863737,18715322
2014,AZ,4,"42,665,011","56,862","27,176,893","32,320,917","6,132,153","230,743","468,115","3,130,527",0,69898766,42282455
2014,CA,6,"804,760","64,721","119,431,363","16,985,978","16,420,784","6,862,929","12,987,646","9,883,634","12,101,728",120300844,75242699
2014,CO,8,"32,544,849","9,926","11,953,808",0,"1,544,537","125,707","7,368,614","253,065",0,44508583,9291923
2014,CT,9,"824,948","513,414","14,683,905","15,840,619","440,742","745,119",0,"11,706",0,16022267,17038186
2014,DC,11,0,0,"67,612",0,0,0,0,0,0,67612,0
2014,DE,10,"865,384","183,282","6,192,122",0,0,"76,499","5,051","49,530",0,7240788,131080
2014,FL,12,"52,053,689","1,877,919","139,995,799","27,868,270","211,388","4,831,424",0,"227,782",0,193927407,33138864
2014,GA,13,"45,290,029","360,733","40,953,202","32,570,182","2,283,714","4,162,521",0,"119,227",0,86603964,39135644
2014,HI,15,"1,511,184","6,925,919",0,0,"94,083","334,030","578,617","39,262","253,841",8437103,1299833
2014,IA,19,"33,732,766","143,929","1,372,515","4,152,468","878,605","266,245","16,299,640",0,0,35249210,21596958
2014,ID,16,"77,671",1,"2,494,649",0,"8,996,995","573,794","2,805,800",0,"78,799",2572321,12455388
2014,IL,17,"87,277,414","86,756","5,464,574","97,857,900","132,298","566,372","10,082,894","45,838",0,92828744,108685302
2014,IN,18,"97,548,739","1,362,544","9,572,346",0,"371,153","390,539","3,449,670","102,127",0,108483629,4313489
2014,KS,20,"28,752,282","44,280","1,452,523","8,558,384","16,214","59,217","10,844,861",0,0,30249085,19478676
2014,KY,21,"83,601,961","1,152,779","2,500,197",0,"3,143,567","447,989",0,0,0,87254937,3591556
2014,LA,22,"19,221,019","5,231,074","56,072,108","17,311,330","1,090,038","2,779,604",0,0,0,80524201,21180972
2014,MA,25,"2,794,889","956,092","18,473,432","5,769,154","438,774","1,197,608","210,783","294,106",0,22224413,7910425
2014,MD,24,"17,603,291","463,456","2,505,890","14,343,334","1,615,523","567,144","314,338","93,185",0,20572637,16933524
2014,ME,23,"79,104","304,962","4,344,552",0,"3,620,334","3,394,386","1,097,329",0,0,4728618,8112049
2014,MI,26,"52,899,845","1,051,298","12,465,145","31,245,848","899,133","2,806,234","3,856,432",0,0,66416288,38807647
2014,MN,27,"27,956,680","60,248","3,871,764","12,707,166","548,488","1,763,168","9,674,170","2,653",0,31888692,24695645
2014,MO,29,"72,409,212","103,646","4,047,005","9,276,356","716,189","115,635","1,131,105","8,707",0,76559863,11247992
2014,MS,28,"10,742,566","14,101","32,605,949","10,252,183",0,"1,507,949",0,0,0,43362616,11760132
2014,MT,30,"15,579,416","428,369","515,454",0,"11,482,751","13,009","1,973,794",0,0,16523239,13469554
2014,NC,37,"49,238,197","458,734","28,737,608","40,967,020","4,834,092","2,546,701",0,"723,525",0,78434539,49071338
2014,ND,38,"27,394,068","25,777","234,655",0,"2,531,360","2,652","6,202,412",0,0,27654500,8736424
2014,NE,31,"24,922,175","42,513","405,708","10,101,838","1,157,781","64,185","2,736,939",0,0,25370396,14060743
2014,NH,33,"1,310,999","287,450","4,388,291","10,168,265","1,381,362","1,540,808","411,581",0,0,5986740,13502016
2014,NJ,34,"2,514,539","465,258","30,104,013","31,507,121","-219,608","998,426","22,855","511,562",0,33083810,32820356
2014,NM,35,"20,355,631","63,157","8,975,656",0,"98,381","14,179","2,274,750","515,054","8,736",29394444,2911100
2014,NV,32,"6,547,864","15,030","22,761,837",0,"2,389,000","24,568","300,134","1,013,682","2,728,788",29324731,6456172
2014,NY,36,"4,592,054","2,135,858","54,113,043","43,038,624","25,595,572","2,407,602","3,968,407","70,410",0,60840955,75080615
2014,OH,39,"89,876,110","1,247,509","23,635,609","16,284,440","478,007","818,467","1,153,418","53,908",0,114759228,18788240
2014,OK,40,"29,905,952","12,494","26,641,474",0,"1,322,675","338,355","11,785,091",0,0,56559920,13446121
2014,OR,41,"3,192,593","9,884","12,697,634",0,"35,261,936","1,142,850","7,555,402","24,042","183,467",15900111,44167697
2014,PA,42,"78,985,628","798,048","53,026,191","78,714,659","2,062,504","2,453,301","3,564,730","62,392",0,132809867,86857586
2014,RI,44,0,"73,534","5,935,766",0,"3,964","206,694","9,917","9,803",0,6009300,230378
2014,SC,45,"28,914,307","245,574","11,406,640","52,418,553","1,684,631","2,437,710",0,"4,785",0,40566521,56545679
2014,SD,46,"2,689,216","6,700","464,817",0,"5,498,214",0,"2,336,293",0,0,3160733,7834507
2014,TN,47,"35,874,582","185,127","6,199,618","27,670,006","8,409,467","1,062,378","51,140","27,481",0,42259327,37220472
2014,TX,48,"148,173,726","278,033","204,531,891","39,287,443","379,588","1,808,239","39,877,998","256,890",0,352983650,81610158
2014,UT,49,"33,376,688","24,318","8,376,420",0,"632,823","72,530","659,951","2,235","521,582",41777426,1889121
2014,VA,51,"20,818,584","1,204,907","20,881,566","30,220,977","-340,166","3,851,803",0,0,0,42905057,33732614
2014,VT,50,0,"5,473","2,465","5,060,582","1,175,321","452,707","311,310","16,875",0,7938,7016795
2014,WA,53,"6,719,928","23,541","11,058,815","9,497,321","79,458,391","1,839,644","7,205,934",729,0,17802284,98002019
2014,WI,55,"37,449,265","317,636","8,024,266","9,447,096","2,471,773","1,643,196","1,618,001","1,194",0,45791167,15181260
2014,WV,54,"76,817,906","162,125","653,302",0,"1,241,974",0,"1,451,383",0,0,77633333,2693357
2014,WY,56,"43,408,651","45,123","557,121",0,"868,710",0,"4,405,757",0,0,44010895,5274467
2016,AK,2,"594,139","831,330","3,040,487",0,"1,659,152","43,017","169,301",0,0,4465956,1871470
2016,AL,1,"34,258,405","45,832","57,803,618","39,901,879","7,462,945","3,335,246",0,"31,261",0,92107855,50731331
2016,AR,5,"23,800,070","42,363","18,171,187","13,421,022","3,608,810","1,369,828",0,"26,142",0,42013620,18425802
2016,AZ,4,"30,403,392","51,595","34,182,808","32,377,477","7,226,393","214,378","541,582","3,737,659",0,64637795,44097489
2016,CA,6,"318,876","174,814","97,006,836","18,907,578","28,682,772","6,122,047","13,442,864","19,301,101","11,457,299",97500526,97913661
2016,CO,8,"29,948,675","6,975","12,679,439",0,"1,608,385","162,305","9,421,204","538,109",0,42635089,11730003
2016,CT,9,"177,370","91,735","17,951,503","16,575,492","229,732","1,433,468","12,742","24,518",0,18220608,18275952
2016,DC,11,0,"1,001","22,702",0,0,"52,771",0,0,0,23703,52771
2016,DE,10,"479,350","62,571","7,787,469",0,0,"67,987","5,321","51,086",0,8329390,124394
2016,FL,12,"39,429,468","2,820,303","158,459,723","29,320,022","174,551","6,098,942",0,"223,983",0,200709494,35817498
2016,GA,13,"37,890,475","211,845","52,862,465","34,480,662","1,901,511","4,573,416",0,"880,923",0,90964785,41836512
2016,HI,15,"1,497,380","6,640,316",0,0,"90,849","556,329","639,127","88,511","260,102",8137696,1634918
2016,IA,19,"25,198,347","277,773","2,960,947","4,702,665","916,789","251,715","20,076,023",151,0,28437067,25947343
2016,ID,16,"29,188",183,"3,321,462",0,"9,033,272","531,573","2,578,415","29,801","71,995",3350833,12245056
2016,IL,17,"59,337,802","69,503","17,480,439","98,607,038","132,834","467,012","10,663,434","48,810",0,76887744,109919128
2016,IN,18,"72,533,080","610,407","19,995,659",0,"426,265","452,212","4,899,474","225,841",0,93139146,6003792
2016,KS,20,"23,096,064","28,324","2,027,207","8,246,042","30,538","58,832","14,110,881","2,102",0,25151595,22448395
2016,KY,21,"66,822,058","1,218,414","8,228,521",0,"3,477,930","464,895",0,"11,732",0,76268993,3954557
2016,LA,22,"12,013,649","4,819,225","66,052,455","17,151,826","1,103,023","2,876,273",0,0,0,82885329,21131122
2016,MA,25,"1,874,932","422,281","21,143,936","5,414,318","212,066","2,061,560","216,123","605,928",0,23441149,8509995
2016,MD,24,"13,826,213","160,609","5,423,046","14,760,177","1,392,187","870,075","527,114","208,657",0,19409868,17758210
2016,ME,23,"69,823","109,781","3,498,482",0,"2,999,688","2,918,417","1,667,103",0,0,3678086,7585208
2016,MI,26,"40,526,873","818,979","29,295,154","31,551,710","812,705","2,634,948","4,695,783","9,235",0,70641006,39704381
2016,MN,27,"23,206,289","30,705","8,929,398","13,860,816","1,208,502","2,182,426","10,491,209","10,107",0,32166392,27753060
2016,MO,29,"60,321,890","73,790","6,035,794","9,430,179","1,447,674","138,639","1,121,883","32,684",0,66431474,12171059
2016,MS,28,"5,342,026","17,785","50,094,739","5,897,272",0,"1,524,201",0,0,0,55454550,7421473
2016,MT,30,"14,269,222","459,923","476,061",0,"10,082,529","20,150","2,140,191",0,0,15205206,12242870
2016,NC,37,"37,435,780","251,193","39,251,102","42,786,087","4,417,186","2,555,910","6,233","3,410,123",0,76938075,53175539
2016,ND,38,"26,580,350","30,102","1,071,114",0,"1,912,005","5,606","8,171,922",0,0,27681566,10089533
2016,NE,31,"21,897,715","17,940","537,862","9,350,591","1,529,430","97,817","3,798,387","3,981",0,22453517,14780206
2016,NH,33,"422,017","38,798","4,744,436","10,761,163","1,145,386","1,738,369","432,324",0,0,5205251,14077242
2016,NJ,34,"1,314,541","146,126","43,807,453","29,885,187","-194,535","1,522,061","20,841","821,673",0,45268120,32055227
2016,NM,35,"18,365,270","51,683","9,957,553",0,"147,972","17,813","3,605,421","762,343","14,218",28374506,4547767
2016,NV,32,"2,166,831","10,985","28,921,612",0,"1,789,219","55,264","343,865","2,565,749","3,353,399",31099428,8107496
2016,NY,36,"1,770,238","639,490","56,470,524","41,570,990","26,417,302","3,114,692","3,940,180","139,611",0,58880252,75182775
2016,OH,39,"68,775,164","1,181,963","28,941,687","16,817,386","500,320","722,100","1,245,337","65,558",0,98898814,19350701
2016,OK,40,"19,158,044","17,261","36,529,086",0,"2,485,995","367,821","20,069,089","5,436",0,55704391,22928341
2016,OR,41,"1,898,202","4,850","15,306,661",0,"34,549,366","1,041,440","7,157,128","40,936","183,700",17209713,42972570
2016,PA,42,"54,672,030","362,715","68,049,155","82,924,011","1,812,683","3,151,159","3,476,246","74,805",0,123083900,91438904
2016,RI,44,0,"26,283","6,290,503",0,"2,128","204,776","26,532","14,663",0,6316786,248099
2016,SC,45,"21,002,913","113,862","16,366,854","55,825,916","1,249,474","2,376,353",0,"4,971",0,37483629,59456714
2016,SD,46,"2,082,681","2,793","918,561",0,"4,132,504",0,"3,152,513",364,0,3004035,7285381
2016,TN,47,"31,167,634","121,581","11,318,515","29,578,086","6,070,115","933,367","37,747","78,617",0,42607730,36697932
2016,TX,48,"121,230,933","196,422","225,976,260","42,079,445","1,342,005","1,682,695","57,530,784","730,810",0,347403615,103365739
2016,UT,49,"25,939,443","31,552","8,691,320",0,"759,542","88,855","822,282","1,053,661","485,094",34662315,3209434
2016,VA,51,"16,499,412","535,361","40,904,843","29,731,895","308,826","4,553,572",0,"20,908",0,57939616,34615201
2016,VT,50,0,"4,017","1,965",0,"1,077,517","477,495","291,182","59,031",0,5982,1905225
2016,WA,53,"4,601,726","21,965","10,982,248","9,625,622","78,343,491","2,067,580","8,041,847",727,0,15605939,98079267
2016,WI,55,"33,362,841","147,111","15,472,759","10,151,394","2,795,258","1,482,525","1,515,261","2,671",0,48982711,15947109
2016,WV,54,"71,512,961","122,669","1,224,567",0,"1,638,247",0,"1,432,154",0,0,72860197,3070401
2016,WY,56,"40,026,874","55,636","788,143",0,"973,488",0,"4,389,338",0,0,40870653,5362826
2018,AK,2,"628,564","806,220","2,947,902",0,"1,664,225","45,474","155,015",0,0,4382686,1864714
2018,AL,1,"31,266,480","65,704","57,474,724","39,462,827","11,143,139","3,446,379",0,"357,252",0,88806908,54409597
2018,AR,5,"29,996,101","35,517","20,623,705","12,720,818","3,049,020","1,365,691",0,"203,413",0,50655323,17338942
2018,AZ,4,"30,744,623","49,946","36,887,016","31,097,259","6,977,716","219,495","530,190","5,135,382",0,67681585,43960042
2018,CA,6,"281,328","68,101","89,590,175","18,213,519","26,182,093","6,086,865","14,023,951","26,972,511","11,676,841",89939604,103155780
2018,CO,8,"26,382,060","11,858","16,387,916",0,"1,562,647","164,427","9,745,150","1,062,380",0,42781834,12534604
2018,CT,9,"329,701","338,957","20,006,458","16,881,492","558,790","1,220,304","12,295","105,555",0,20675116,18778436
2018,DC,11,0,0,"18,328",0,0,"56,561",0,0,0,18328,56561
2018,DE,10,"273,388","200,824","5,400,155",0,0,"59,101","5,207","49,789",0,5874367,114097
